Date,PX_LAST,PX_VOLUME,CUR_MKT_CAP,BETA_ADJ_OVERRIDABLE,PE_RATIO,REVENUE,NET_INCOME,CF_FREE_CASH_FLOW,IS_RD_EXPEND,CAPEX,PX_TO_BOOK_RATIO,EQY_SH_OUT,IS_DILUTED_EPS,BEST_EPS,BS_TOT_ASSET,BS_TOT_LIAB2,BS_TOT_EQY,BS_INVENTORIES,INVTRY_FINISHED_GOODS,company_sheet,BS_RAW_MATS_AND_WORK_IN_PROC,sheet_name,Stream,Year,Quarter,AEXJPUS
2005-12-31,2131.2,62865600.0,7204.308702724353,0.7844,25.0045,803.2466630156694,87.56944387681426,45.31959395823513,76.87075015280605,52.96670780850247,3.825,255.88519,29.72,,373695.0,163833.0,,61357.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2005,2005Q4,110.1069
2006-03-31,2413.4,59436400.0,7699.957055198901,0.9229,29.2569,755.6393530853626,48.90290863977179,76.56984956853157,72.76972903077151,104.30557095951323,4.1823,255.88519,29.72,,381096.0,164389.0,,60186.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2006,2006Q1,116.3121
2006-06-30,1992.8,90744500.0,6357.964540232701,1.033,23.7002,754.2035609364804,69.94113252189582,-36.548218113162775,72.76972903077151,55.987296248627615,3.3515,255.88519,32.02,,369990.0,151538.0,,62379.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2006,2006Q2,116.3121
2006-09-30,1801.3,84729900.0,5719.968098761866,0.991,20.3158,785.0172080118921,78.68484878185502,90.06801527957968,72.76972903077151,55.04156489307647,2.9701,255.88519,36.2032,,400147.0,175141.0,,65387.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2006,2006Q3,116.3121
2006-12-31,2133.8,81919800.0,6775.962208575032,0.9997,24.9255,823.6632302228229,72.70094856854962,10.325666891062925,72.76972903077151,38.83516848204099,3.4134,255.88519,36.2032,,404922.0,172773.0,,66160.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2006,2006Q4,116.3121
2007-03-31,1892.6,84620700.0,5910.27624800127,1.0258,20.4355,772.7345678540586,67.1776960877972,108.93129634866168,71.87359621882385,74.60791781410519,2.9161,255.88519,36.2032,,408949.0,168963.0,,67220.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2007,2007Q1,117.7623
2007-06-30,2070.0,89898200.0,6464.364646410609,1.0951,21.9038,823.4299092324114,74.41260912872795,-9.926776226347481,71.87359621882385,51.5530012576181,3.1037,255.88519,34.73,,414641.0,168005.0,,69253.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2007,2007Q2,117.7623
2007-09-30,1970.3,91228800.0,6116.701337354994,1.491,20.4444,857.7957461768325,81.38428002849808,75.75429488044986,71.87359621882385,46.65330075924129,2.841,255.88519,34.73,,430642.0,176827.0,,75422.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2007,2007Q3,117.7623
2007-12-31,2019.3,73866400.0,6268.804034907606,0.9557,19.9893,910.630991412362,85.46028737550132,41.838517080593704,71.87359621882385,49.33667226268509,2.9136,255.88519,34.73,,427214.0,174460.0,,73520.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2007,2007Q4,117.7623
2008-03-31,1589.5,98031700.0,5580.982312705411,1.0533,15.3129,984.0739873837659,83.01528378788787,136.26964153414332,81.86430874760374,94.2735606525158,2.2326,255.88519,34.73,,416950.0,159288.0,,72317.0,,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2008,2008Q1,103.3906
2008-06-30,1487.3,79894600.0,5222.116488346135,0.7829,14.3215,980.69843873621,84.26297941979252,13.11531222374181,50.265691465181554,65.3057434621716,2.0554,255.88519,34.8,,410292.0,148554.0,261738.0,74983.0,50833.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2008,2008Q2,103.3906
2008-09-30,978.3,107644400.0,3395.613185337932,0.9282,9.8458,1031.4477331594942,72.4630672420897,73.93322023472153,51.90026946356825,46.30014720874044,1.3126,255.88519,30.06,,422625.0,159007.0,263618.0,78538.0,54760.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2008,2008Q3,103.3906
2008-12-31,709.5,100995800.0,2462.5620404562887,1.0518,9.0162,831.7390555814551,26.675539168937988,-3.6463663040934087,53.41878275201034,41.56083821933522,0.9802,255.88519,11.15,,406293.0,150383.0,255910.0,80931.0,58744.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2008,2008Q4,103.3906
2009-03-31,827.6,96615900.0,3127.456251794622,0.9523,20.5148,624.1280407161621,-53.17950913028766,27.336957623979668,56.21101868327877,73.65287294238958,1.1594,255.88519,-20.2566,,339497.0,97512.0,241985.0,76955.0,57678.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2009,2009Q1,93.6827
2009-06-30,1194.7,84634000.0,4515.008894918699,1.2873,778.4542,722.1397333766,-49.19798425963385,60.245915200992286,49.90249000082193,71.80621395412388,1.7206,255.88519,-18.87,,336985.0,101538.0,235447.0,67569.0,49464.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2009,2009Q2,93.6827
2009-09-30,1338.8,103845000.0,5025.781226416404,1.3158,778.4542,803.6809357544136,44.4158846830845,124.51605259028615,47.81032143608158,56.86215277740715,1.886,255.88519,17.0368,,347069.0,107989.0,239080.0,63411.0,45888.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2009,2009Q3,93.6827
2009-12-31,1367.9,66754200.0,5135.037339871716,1.3084,406.9054,898.2875173324425,69.63932508349994,100.93645891930954,49.550237130227885,16.961509435573483,1.9003,255.88519,26.68,,373993.0,131571.0,242422.0,61820.0,43093.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2009,2009Q4,93.6827
2010-03-31,1430.9,49935100.0,5693.02920426467,1.2451,34.9577,946.4956819018087,86.22526107377733,147.04659399396456,51.0243023318072,60.82133292018724,1.9003,255.88519,30.9541,,373993.0,131571.0,242422.0,61820.0,43093.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2010,2010Q1,87.7817
2010-06-30,1103.4,77850000.0,4390.016375850548,1.4291,15.4197,982.2662354454288,63.80600968083325,111.33299993050943,49.429436887187194,52.1407081430412,1.4739,255.88519,22.91,,370983.0,120560.0,250423.0,58840.0,39906.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2010,2010Q2,87.7817
2010-09-30,1053.1,93369800.0,4142.239887129094,1.3167,12.6637,957.9445374149738,87.87708599856234,121.55153067211047,47.19662526471918,18.181466068668072,1.3527,255.88519,31.54,,381296.0,123864.0,257432.0,59971.0,40990.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2010,2010Q3,87.7817
2010-12-31,1122.7,87683800.0,4416.251533064408,1.1817,13.1123,968.5845683097957,83.57094929808832,91.12377636796735,49.15603138239519,28.24051026580711,1.4203,255.88519,29.99,,398945.0,137543.0,261402.0,58830.0,40234.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2010,2010Q4,87.7817
2011-03-31,1249.2,85519200.0,5358.721087573262,1.3915,14.7617,1070.6340413091132,86.80409602907021,156.94501779872942,54.63212404026766,58.43403804674472,1.5296,255.88519,28.4701,,390590.0,126474.0,264116.0,57852.0,38958.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2011,2011Q1,79.6967
2011-06-30,1161.6,84622100.0,4983.064785618475,1.0572,13.7768,1058.487992601952,68.15840555506061,156.94501779872942,57.81920706879958,58.43403804674472,1.4118,255.88519,22.48,,393461.0,127332.0,266129.0,65608.0,38958.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2011,2011Q2,79.6967
2011-09-30,1019.7,74300800.0,4321.652836315681,1.0911,12.6159,1078.8777954419693,77.55653621793624,156.94501779872942,53.25189123263573,58.43403804674472,1.2082,255.88519,25.5716,,398177.0,128682.0,269495.0,65700.0,43990.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2011,2011Q3,79.6967
2011-12-31,1075.8,61699700.0,4559.2474205330955,1.0492,13.2677,1116.7087219420628,91.94860013024378,156.94501779872942,55.485358866803764,58.43403804674472,1.2645,255.88519,30.3208,,419208.0,147558.0,271650.0,68258.0,43990.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2011,2011Q4,79.6967
2012-03-31,1274.0,58410000.0,5340.959824851538,1.0782,15.2203,1135.1700117767923,93.53779849156832,156.70650730411688,53.659575534340625,58.34523541055902,1.4272,255.88519,30.8877,,430692.0,148335.0,282357.0,64945.0,43702.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2012,2012Q1,79.818
2012-06-30,1049.9,56393000.0,4401.643361146608,1.0349,11.9185,1164.586935277757,85.39427196872886,156.70650730411688,56.390789045077554,58.34523541055902,1.1707,255.88519,28.21,,434585.0,146986.0,287599.0,65771.0,43702.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2012,2012Q2,79.818
2012-09-30,991.1,68303900.0,4103.498545440878,1.0403,10.8665,1122.7918514620762,85.26898694530055,156.70650730411688,61.55253201032349,58.34523541055902,1.0694,255.88519,9.4101,,453683.0,160204.0,293479.0,70756.0,48182.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2012,2012Q3,79.818
2012-12-31,1269.0,65797500.0,5254.401652509459,1.188,13.788,1162.3192763537047,94.59019268836603,156.70650730411688,64.4466160515172,58.34523541055902,1.3312,255.88519,10.2438,,459273.0,160711.0,298562.0,74168.0,48182.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2012,2012Q4,79.818
2013-03-31,1493.7,61380200.0,4662.072633305703,1.1228,15.1462,985.0600069059429,93.30195261949382,128.15954572420696,50.20640982160331,47.716581742695226,1.4676,237.97321,12.29,,482935.0,167202.0,315733.0,74685.0,51164.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2013,2013Q1,97.5971
2013-06-30,1567.1,77533600.0,4891.274949767975,1.0875,15.7995,939.8537456543279,70.51439028413755,128.15954572420696,48.403077550460004,47.716581742695226,1.5081,237.97321,28.92,,479750.0,157822.0,321928.0,79206.0,51164.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2013,2013Q2,97.5971
2013-09-30,1437.5,62611900.0,4440.185285218516,1.0928,14.5523,994.476270299015,64.19248112904994,128.15954572420696,53.854059188234075,47.716581742695226,1.3338,237.97321,8.28,,473185.0,143174.0,330011.0,79678.0,55068.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2013,2013Q3,97.5971
2013-12-31,1607.2,91374100.0,4964.424624297239,1.2227,16.6844,1017.4687567560921,68.96721316514528,128.15954572420696,52.112204153607024,47.716581742695226,1.4561,237.97321,28.28,,511988.0,174468.0,337520.0,82770.0,55068.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2013,2013Q4,97.5971
2014-03-31,1525.5,101243500.0,4305.311171384852,1.074,18.0336,1004.5602507286754,50.06629481046872,118.29036937841758,54.22745267155792,44.042073088846394,1.3544,237.97321,22.32,,501319.0,164060.0,337259.0,78687.0,54161.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2014,2014Q1,105.7398
2014-06-30,1386.0,66040200.0,3911.4640967734003,1.1452,17.3887,908.5415330840422,50.81341179007337,118.29036937841758,46.70899699072629,44.042073088846394,1.2246,237.97321,22.81,,489617.0,151232.0,338385.0,81040.0,54161.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2014,2014Q2,105.7398
2014-09-30,1541.1,60463700.0,4305.311171384852,0.9241,18.037,981.9481406244385,72.19608888989765,118.29036937841758,55.0785985976898,44.042073088846394,1.3033,237.97321,9.37,,513852.0,163911.0,349941.0,80497.0,53695.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2014,2014Q3,105.7398
2014-12-31,1672.4,81093300.0,4672.1515909808795,0.9197,17.2168,1001.4110108019875,94.52448368542403,118.29036937841758,56.383689017758684,44.042073088846394,1.3728,237.97321,42.55,,546333.0,191882.0,354451.0,83466.0,53695.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2014,2014Q4,105.7398
2015-03-31,1694.3,72563800.0,4095.0175358594156,0.7701,16.2442,811.93499166867,57.1338407307448,103.32997106132966,45.667419253839974,38.47199194376497,1.3346,237.97321,29.937,,534592.0,169919.0,364673.0,79320.0,52106.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2015,2015Q1,121.0491
2015-06-30,1760.2,83779000.0,4254.257295593276,0.797,17.0555,788.3990876429482,40.89249734198767,103.32997106132966,42.61080834140857,38.47199194376497,1.3802,237.97321,21.46,,520145.0,154978.0,365167.0,80310.0,52106.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2015,2015Q2,121.0491
2015-09-30,1418.3,91281400.0,3377.455653945383,1.0149,13.4618,823.6162020205024,62.48704038278682,103.32997106132966,43.31300274021038,38.47199194376497,1.0968,237.97321,33.06,,515901.0,159625.0,356276.0,81047.0,54372.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2015,2015Q3,121.0491
2015-12-31,1567.7,84991800.0,3546.6232289211566,1.0006,16.246,820.7000299878314,59.97566276824859,103.32997106132966,41.71860839940157,38.47199194376497,1.2079,226.07454,8.59,,534480.0,172919.0,361561.0,82072.0,54372.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2015,2015Q4,121.0491
2016-03-31,1356.1,70466700.0,3366.4553691482092,1.0222,15.2757,848.8278240958467,39.51888927440411,115.11464067169229,53.46186022240649,42.859680333232404,1.0308,226.07454,18.97,,516359.0,154006.0,362353.0,77457.0,51852.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2016,2016Q1,108.6569
2016-06-30,1128.1,74932600.0,2800.524676297594,1.1228,12.6018,821.2824036025324,46.504179670136,33.325081057898764,53.46186022240649,97.31549492024898,0.8916,226.07454,22.34,,510677.0,157266.0,353411.0,74343.0,51852.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2016,2016Q2,108.6569
2016-09-30,1344.0,69179900.0,3285.3108951203285,1.1671,15.3004,855.8223177727324,61.13739670467315,33.79444839674241,53.46186022240649,41.78289643823816,1.0227,226.07454,29.54,,520098.0,163787.0,356311.0,75204.0,51852.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2016,2016Q3,108.6569
2016-12-31,1568.7,87510100.0,3834.5965668079984,1.1544,15.5239,910.1492864235958,97.59159335486288,57.603336741615124,53.46186022240649,66.19920133926148,1.1682,226.07454,47.52,,567844.0,204018.0,363826.0,77716.0,51852.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2016,2016Q4,108.6569
2017-03-31,1618.3,78424800.0,3785.434519253585,1.2226,13.8669,957.478505529953,70.85726315939716,-19.6345003416635,51.82045092445401,96.66490036450054,1.1541,226.07454,35.574,,578484.0,202120.0,376364.0,81918.0,52722.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2017,2017Q1,112.0986
2017-06-30,1670.0,77326000.0,3906.439352498604,1.2099,12.4632,902.1343709912524,84.29186448358855,-37.948734417735814,42.8372878876275,80.17049276262148,1.1692,226.07454,42.34,,571133.0,187078.0,384055.0,85595.0,52722.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2017,2017Q2,112.0986
2017-09-30,1865.3,81301200.0,4312.789793984938,1.1902,13.0296,913.5707314810354,76.01343816961139,30.36612410859725,44.335968513433706,84.85386971826588,1.2427,226.12615,38.18,,609011.0,209598.0,399413.0,86353.0,52722.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2017,2017Q3,112.0986
2017-12-31,1935.1,64768900.0,4474.166399937199,1.1553,13.8653,981.1540911304869,86.44175752417961,10.874355255105772,46.48586155402476,76.98579643278327,1.2584,226.12615,43.41,,640510.0,230312.0,410198.0,90016.0,52722.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2017,2017Q4,112.0986
2018-03-31,2109.9,75877500.0,4901.563487908229,0.9753,16.026,981.9615317027393,50.45408678102926,53.57916037877703,50.571843177466135,92.23949114743644,1.3537,226.12615,24.953,,647699.0,236084.0,411615.0,87567.0,55979.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2018,2018Q1,110.3974
2018-06-30,1662.9,76779100.0,3863.0792890049947,0.8213,12.8282,1107.4264430140565,80.97110982686186,-21.178034989954472,51.89433809129562,87.6741662394223,1.0602,226.12615,40.05,,678359.0,246102.0,432257.0,98102.0,55979.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2018,2018Q2,110.3974
2018-09-30,1896.3,62745800.0,4344.427980187939,0.7768,14.7466,1118.1241587211293,70.44549962227372,-18.70515066478015,54.448746075541635,82.20302289727837,1.1699,226.12615,35.01,,699791.0,262876.0,436915.0,109688.0,55979.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2018,2018Q3,110.3974
2018-12-31,1479.7,68715700.0,3389.9237663205836,0.9836,11.0172,1185.2905956118532,99.65814412295941,-7.554525740642442,60.1916349479245,97.07656158568952,0.9164,226.12615,49.8,,693203.0,257766.0,435437.0,116324.0,55979.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2018,2018Q4,110.3974
2019-03-31,1560.6,55086500.0,3559.316969183297,0.9803,11.5225,1089.7753415007319,31.15976327018826,-0.3027000847560237,60.10889864867344,61.81502639911648,0.9409,226.12615,15.366,,691435.0,251075.0,440360.0,117046.0,78707.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2019,2019Q1,109.0188
2019-06-30,1547.0,62824100.0,3528.204058382591,0.9976,11.8955,1095.0313156996774,66.87837327139906,23.48218839319457,54.96299720782104,97.61619096889711,0.9358,226.12615,33.13,,677914.0,241798.0,436116.0,116597.0,78707.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2019,2019Q2,109.0188
2019-09-30,1599.2,74327400.0,3586.2814918160907,1.015,12.524,1105.1304912547193,56.705815877628446,0.8805820647447963,58.84306193060279,94.81850836736416,0.9396,226.12615,28.48,,667451.0,231933.0,435518.0,116585.0,78707.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2019,2019Q3,109.0188
2019-12-31,1860.9,74836700.0,4173.2784042752255,1.2318,17.582,1089.665268742639,50.20235042029448,55.84357927256583,50.963686997105086,77.60129445563517,1.0868,226.12615,25.45,,700548.0,261406.0,439142.0,119851.0,78707.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2019,2019Q4,109.0188
2020-03-31,1872.8,100361400.0,4220.723190922254,0.9162,19.342,1061.2369515824805,34.25882740781116,14.357239588894071,69.88501096694557,135.91145526029402,1.0785,226.12615,16.99,,677713.0,240301.0,437412.0,112840.0,73823.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2020,2020Q1,106.7754
2020-06-30,1954.6,65648300.0,4404.969511704006,0.7985,22.6432,632.561432689552,10.564231086935754,8.082386017753153,56.24891126607814,139.89177282407746,1.1411,226.12615,5.24,,689942.0,257773.0,432169.0,114553.0,73823.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2020,2020Q2,106.7754
2020-09-30,2366.8,64530000.0,5271.138997372054,0.5895,31.2179,671.0628103477018,-16.895277376624204,22.392798341190947,58.12200188432916,116.77783459485985,1.3785,226.12615,-8.4,,698491.0,270215.0,428276.0,106178.0,73823.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2020,2020Q3,106.7754
2020-12-31,2732.9,58268200.0,6086.481911563899,0.6278,31.5304,791.6804807099762,68.836080220725,62.795362976865455,54.12295341436323,116.30019648720585,1.8492,226.12615,34.15,,672773.0,302037.0,370736.0,104862.0,73823.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2020,2020Q4,106.7754
2021-03-31,3203.9,50653700.0,6875.83197730577,0.6256,30.7446,803.62044337868,-562.8857213347426,47.69539041667691,38.11807590659023,140.027257109927,2.1491,226.12615,-287.705,,672773.0,302037.0,370736.0,104862.0,61394.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2021,2021Q1,109.8429
2021-06-30,3223.1,45474500.0,6917.0046238764635,0.6526,27.8038,749.3429252141012,74.31522656448436,14.229413098161102,52.593294605295384,122.6843064048746,2.1361,226.12615,37.93,,683995.0,309594.0,374401.0,75051.0,61394.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2021,2021Q2,109.8429
2021-09-30,3923.6,48948900.0,8347.75409243565,0.6619,28.6883,782.0714857309849,85.38558250009787,-22.031464937651865,56.671846792100354,114.03559083017655,2.4935,226.12615,43.56,,706845.0,320458.0,386387.0,80778.0,61394.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2021,2021Q3,109.8429
2021-12-31,4233.2,46139300.0,9006.516437566743,0.6576,24.7725,804.6036657808561,162.32273547038542,-44.518125431866785,58.76574635229041,74.36985003127194,2.5832,226.12615,82.79,,761262.0,359413.0,401849.0,85697.0,61394.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2021,2021Q4,109.8429
2022-03-31,3545.6,56392600.0,6244.0649237137995,1.1519,22.3379,642.0485794419396,14.689001657552284,-179.49336256426915,44.57666997061439,102.2600980230323,2.0764,226.12615,8.966,,809371.0,394632.0,414739.0,104934.0,60669.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2022,2022Q1,131.4589
2022-06-30,3438.2,75909100.0,6054.850834747591,1.5592,22.8077,709.7123131260037,43.679051018987685,-88.11879606477765,43.87683146595628,56.11639835720518,2.0245,226.12615,27.06,,668199.0,282779.0,385420.0,112295.0,60669.0,4185 JP Equity,,4185 JP Equity,Upstream (Equipment & Materials),2022,2022Q2,131.4589
